chr1	3000000	chr1	3000000	44
chr1	3000000	chr1	4000000	3
chr1	4000000	chr1	4000000	68
chr1	4000000	chr1	5000000	4
chr1	5000000	chr1	5000000	70
chr1	4000000	chr1	6000000	2
chr1	5000000	chr1	6000000	1
chr1	6000000	chr1	6000000	75
chr1	6000000	chr1	7000000	3
chr1	7000000	chr1	7000000	68
chr1	6000000	chr1	8000000	1
chr1	7000000	chr1	8000000	2
chr1	8000000	chr1	8000000	65
chr1	7000000	chr1	9000000	4
chr1	8000000	chr1	9000000	3
chr1	9000000	chr1	9000000	67
chr1	7000000	chr1	10000000	2
chr1	9000000	chr1	10000000	4
chr1	10000000	chr1	10000000	79
chr1	10000000	chr1	11000000	6
chr1	11000000	chr1	11000000	66
chr1	6000000	chr1	12000000	3
chr1	7000000	chr1	12000000	1
chr1	8000000	chr1	12000000	1
chr1	10000000	chr1	12000000	2
chr1	11000000	chr1	12000000	5
chr1	12000000	chr1	12000000	96
chr1	10000000	chr1	13000000	1
chr1	11000000	chr1	13000000	1
chr1	12000000	chr1	13000000	6
chr1	13000000	chr1	13000000	80
chr1	3000000	chr1	14000000	1
chr1	7000000	chr1	14000000	1
chr1	13000000	chr1	14000000	2
chr1	14000000	chr1	14000000	48
chr1	10000000	chr1	15000000	1
chr1	14000000	chr1	15000000	1
chr1	15000000	chr1	15000000	76
chr1	4000000	chr1	16000000	1
chr1	9000000	chr1	16000000	1
chr1	13000000	chr1	16000000	1
chr1	14000000	chr1	16000000	1
chr1	15000000	chr1	16000000	6
chr1	16000000	chr1	16000000	85
chr1	9000000	chr1	17000000	1
chr1	15000000	chr1	17000000	1
chr1	16000000	chr1	17000000	3
chr1	17000000	chr1	17000000	63
chr1	16000000	chr1	18000000	1
chr1	18000000	chr1	18000000	38
chr1	12000000	chr1	19000000	1
chr1	18000000	chr1	19000000	1
chr1	19000000	chr1	19000000	48
chr1	10000000	chr1	20000000	1
chr1	18000000	chr1	20000000	2
chr1	19000000	chr1	20000000	1
chr1	20000000	chr1	20000000	71
chr1	17000000	chr1	21000000	1
chr1	20000000	chr1	21000000	6
chr1	21000000	chr1	21000000	80
chr1	20000000	chr1	22000000	2
chr1	21000000	chr1	22000000	3
chr1	22000000	chr1	22000000	59
chr1	6000000	chr1	23000000	1
chr1	21000000	chr1	23000000	2
chr1	22000000	chr1	23000000	1
chr1	23000000	chr1	23000000	63
chr1	3000000	chr1	24000000	1
chr1	4000000	chr1	24000000	1
chr1	23000000	chr1	24000000	3
chr1	24000000	chr1	24000000	47
chr1	5000000	chr1	25000000	1
chr1	24000000	chr1	25000000	1
chr1	25000000	chr1	25000000	37
chr1	24000000	chr1	26000000	1
chr1	25000000	chr1	26000000	3
chr1	26000000	chr1	26000000	47
chr1	25000000	chr1	27000000	1
chr1	26000000	chr1	27000000	3
chr1	27000000	chr1	27000000	36
chr1	24000000	chr1	28000000	1
chr1	28000000	chr1	28000000	38
chr1	17000000	chr1	29000000	2
chr1	28000000	chr1	29000000	3
chr1	29000000	chr1	29000000	42
chr1	17000000	chr1	30000000	2
chr1	29000000	chr1	30000000	1
chr1	30000000	chr1	30000000	42
chr1	8000000	chr1	31000000	1
chr1	9000000	chr1	31000000	1
chr1	17000000	chr1	31000000	1
chr1	30000000	chr1	31000000	3
