chr1	3000000	chr1	3000000	25
chr1	3000000	chr1	4000000	3
chr1	4000000	chr1	4000000	26
chr1	5000000	chr1	5000000	30
chr1	5000000	chr1	6000000	2
chr1	6000000	chr1	6000000	24
chr1	5000000	chr1	7000000	2
chr1	7000000	chr1	7000000	20
chr1	6000000	chr1	8000000	1
chr1	7000000	chr1	8000000	2
chr1	8000000	chr1	8000000	21
chr1	7000000	chr1	9000000	2
chr1	9000000	chr1	9000000	34
chr1	6000000	chr1	10000000	1
chr1	8000000	chr1	10000000	2
chr1	9000000	chr1	10000000	1
chr1	10000000	chr1	10000000	37
chr1	4000000	chr1	11000000	2
chr1	5000000	chr1	11000000	1
chr1	10000000	chr1	11000000	1
chr1	11000000	chr1	11000000	32
chr1	3000000	chr1	12000000	1
chr1	4000000	chr1	12000000	2
chr1	5000000	chr1	12000000	2
chr1	11000000	chr1	12000000	4
chr1	12000000	chr1	12000000	35
chr1	12000000	chr1	13000000	2
chr1	13000000	chr1	13000000	39
chr1	13000000	chr1	14000000	1
chr1	14000000	chr1	14000000	38
chr1	13000000	chr1	15000000	1
chr1	14000000	chr1	15000000	2
chr1	15000000	chr1	15000000	38
chr1	14000000	chr1	16000000	1
chr1	15000000	chr1	16000000	1
chr1	16000000	chr1	16000000	39
chr1	17000000	chr1	17000000	19
chr1	5000000	chr1	18000000	1
chr1	18000000	chr1	18000000	28
chr1	8000000	chr1	19000000	1
chr1	18000000	chr1	19000000	1
chr1	19000000	chr1	19000000	27
chr1	18000000	chr1	20000000	1
chr1	19000000	chr1	20000000	2
chr1	20000000	chr1	20000000	29
chr1	21000000	chr1	21000000	26
chr1	14000000	chr1	22000000	1
chr1	20000000	chr1	22000000	1
chr1	21000000	chr1	22000000	2
chr1	22000000	chr1	22000000	29
chr1	15000000	chr1	23000000	2
chr1	16000000	chr1	23000000	3
chr1	22000000	chr1	23000000	1
chr1	23000000	chr1	23000000	32
chr1	15000000	chr1	24000000	1
chr1	22000000	chr1	24000000	1
chr1	23000000	chr1	24000000	2
chr1	24000000	chr1	24000000	32
chr1	3000000	chr1	25000000	1
chr1	24000000	chr1	25000000	3
chr1	25000000	chr1	25000000	27
chr1	14000000	chr1	26000000	1
chr1	24000000	chr1	26000000	1
chr1	25000000	chr1	26000000	1
chr1	26000000	chr1	26000000	27
chr1	24000000	chr1	27000000	1
chr1	25000000	chr1	27000000	1
chr1	27000000	chr1	27000000	19
chr1	8000000	chr1	28000000	1
chr1	21000000	chr1	28000000	1
chr1	28000000	chr1	28000000	16
chr1	13000000	chr1	29000000	1
chr1	20000000	chr1	29000000	1
chr1	26000000	chr1	29000000	2
chr1	28000000	chr1	29000000	1
chr1	29000000	chr1	29000000	25
chr1	10000000	chr1	30000000	1
chr1	21000000	chr1	30000000	1
chr1	22000000	chr1	30000000	1
chr1	26000000	chr1	30000000	1
chr1	28000000	chr1	30000000	1
chr1	30000000	chr1	30000000	25
chr1	6000000	chr1	31000000	1
chr1	8000000	chr1	31000000	2
chr1	30000000	chr1	31000000	2
chr1	31000000	chr1	31000000	32
chr1	3000000	chr1	32000000	1
chr1	24000000	chr1	32000000	1
chr1	31000000	chr1	32000000	1
chr1	32000000	chr1	32000000	35
chr1	6000000	chr1	33000000	1
chr1	10000000	chr1	33000000	1
chr1	22000000	chr1	33000000	1
chr1	31000000	chr1	33000000	1
chr1	32000000	chr1	33000000	2
chr1	33000000	chr1	33000000	24
chr1	9000000	chr1	34000000	1
chr1	34000000	chr1	34000000	47
chr1	34000000	chr1	35000000	1
chr1	35000000	chr1	35000000	58
chr1	21000000	chr1	36000000	1
chr1	35000000	chr1	36000000	1
chr1	36000000	chr1	36000000	53
chr1	27000000	chr1	37000000	1
chr1	36000000	chr1	37000000	7
chr1	37000000	chr1	37000000	46
chr1	14000000	chr1	38000000	1
chr1	16000000	chr1	38000000	2
chr1	17000000	chr1	38000000	1
chr1	29000000	chr1	38000000	1
chr1	37000000	chr1	38000000	5
chr1	38000000	chr1	38000000	50
chr1	11000000	chr1	39000000	1
chr1	27000000	chr1	39000000	1
chr1	28000000	chr1	39000000	1
chr1	36000000	chr1	39000000	1
chr1	38000000	chr1	39000000	1
chr1	39000000	chr1	39000000	53
chr1	14000000	chr1	40000000	1
chr1	15000000	chr1	40000000	1
chr1	22000000	chr1	40000000	1
chr1	30000000	chr1	40000000	1
chr1	31000000	chr1	40000000	1
chr1	32000000	chr1	40000000	1
chr1	36000000	chr1	40000000	1
chr1	39000000	chr1	40000000	8
chr1	40000000	chr1	40000000	42
chr1	8000000	chr1	41000000	1
chr1	18000000	chr1	41000000	1
chr1	19000000	chr1	41000000	1
chr1	29000000	chr1	41000000	1
chr1	41000000	chr1	41000000	26
chr1	15000000	chr1	42000000	3
chr1	18000000	chr1	42000000	1
chr1	20000000	chr1	42000000	1
chr1	33000000	chr1	42000000	1
